id,name,shortName,abbreviation,teamType,location,website,parentLeague,establishedDate,disbandedDate,genus,domain
"52474","Suffolk Roller Derby (Women's)","Suffolk (Women's)","SRD","Travel Team","Bury St. Edmunds, UK","http://www.suffolkrollerderby.com/","","","","Womens","Europe"
"7943","Suffra Jets","","","Home Team","","http://www.londonrollergirls.com/suffra-jets","3628","","2014-01-01","Womens","Europe"
"53585","Sugar & Spikes","","","Home Team","","","53582","","","Womens","USA"
"9024","Sugar Kill Gang","","","Home Team","","http://rockymountainrollergirls.com/skaters-and-staff/sugar-kill-gang/","3405","","","Womens","USA"
"25410","Sugar Loathe Derby Girls","Sugar Loathe","SLDG","Travel Team","Rio de Janeiro, Rio de Janeiro, Brazil","http://www.sldg.com.br/","","2010-05-16","","Womens",""
"58565","Sugar Sands Roller Dolls","Sugar Sands","SSRD","Travel Team","Panama City, FL","https://www.facebook.com/sugarsandsderbydolls","","2014-07-16","","Womens","USA"
"24205","Sugar Skulls","","","Home Team","","","24203","","","Womens","Australia"
"83670","Sugar Skulls","","","Home Team","","","39992","","","Junior","USA"
"85396","Sugarbombs B","","","B Team","","","11371","","2014-01-01","Womens","USA"
"8925","Suicidal Saucies","","","Home Team","","http://www.qcrg.net/people/suicidal-saucies/","3641","","","Womens","USA"
"15313","Suicide Shifters","","","Home Team","","","3400","","","Womens","USA"
"33001","Sulphur City Steam Rollers","Sulphur City","SCSR","Travel Team","Rotorua, New Zealand","https://www.facebook.com/sulphurcitysteamrollers/info","","2011-07-28","","Womens","New Zealand"
"16574","Sumter Fly Girls","Sumter","SFG","Travel Team","Sumter, South Carolina","http://www.flygirlsroll.org","","","2013-01-01","Womens","USA"
"24900","Sun City Roller Girls (Women's)","Sun City","SCRGW","Travel Team","El Paso, TX","http://www.suncityrollergirls.com/","","","","Womens","USA"
"11559","Sun City Sirens","","","Home Team","","http://okrd.ca/?page_id=14","9826","","2016-01-01","Womens","Canada"
"16743","Sun State Roller Girls","Sun State","SSRG","Travel Team","Browns Plains, QLD, Australia","http://www.sunstaterollergirls.com/","","","","Womens","Australia"
"85481","Sunderland Roller Derby","Sunderland","SRD","Travel Team","Sunderland, Tyne and Wear","https://facebook.com/sunderlandskaters/","","2014-03-01","","Womens","Europe"
"85268","Sundsvall Demolition Rollers","Sundsvall","SDR","Travel Team","Sundsvall, Sweden","http://www.sundsvallrollerderby.se/","","2013-11-01","","Womens","Europe"
"27191","Sunnyland Slammers","","","Home Team","","","27179","","","Womens","USA"
"59965","Sunshine Coast Area Rollers (Co-ed)","SCAR (Co-ed)","SCAR","Travel Team","Sunshine Coast, QLD, Australia","","","","","Coed","Australia"
"59961","Sunshine Coast Area Rollers (Junior)","SCAR (Junior)","SCAR","Travel Team","Sunshine Coast, QLD, Australia","","","","","Junior","Australia"
"59964","Sunshine Coast Area Rollers (Womens)","SCAR","SCAR","Travel Team","Sunshine Coast, QLD, Australia","","","","","Womens","Australia"
"9849","Sunshine Coast Roller Girls","Sunshine Coast","SCRG","Travel Team","Gibson, BC, Canada","http://www.scrg.ca","","2011-01-01","","Womens","Canada"
"48600","Supanova's","","","B Team","","","24542","","2015-05-14","Womens","Australia"
"22620","Super Derby Brothers","","","Exhibition Team","","","","","","Mens","USA"
"63670","Superior Sirens","","","B Team","","","48273","","","Womens","USA"
"47727","Supernovas","","","B Team","","","15482","","2015-03-01","Womens","USA"
"44247","Supersonics","","","B Team","","","25407","","2015-09-04","Womens","USA"
"21489","Surly Griffins","","","Home Team","","","15669","","","Womens","Australia"
"8715","Surly Gurlies","","","Home Team","","http://arizonaderbygirls.com/photos/teams/69.html","3399","","2015-11-11","Womens","USA"
"88128","Surrey Co-Ed","Co-Ed","SR CoEd","Travel Team","Guildford, UK","","","","","Coed","Europe"
"19173","Surrey Roller Girls","Surrey (Women's)","SRG","Travel Team","Guildford, UK","http://www.surreyrollergirls.com/","","","","Womens","Europe"
"84935","Surrey Roller Girls B","","","B Team","","","19173","2016-07-01","","Womens","Europe"
"36679","Surrey Rollerboys","Surrey (Men's)","SRB","Travel Team","Guildford, UK","https://www.facebook.com/surreyrollerboys","","","","Mens","Europe"
"56217","Survival Crew","Survival Crew","SCRD","Travel Team","Córdoba, Argentina","https://www.facebook.com/SurvivalCrewRD","","2013-10-07","","Mens",""
"11523","Susquehanna Valley Derby Vixens","Susquehanna Valley","SVDV","Travel Team","Williamsport, PA","http://www.svderbyvixens.com/","","2010-06-21","","Womens","USA"
"24729","Suzie Home Wreckers","","","Home Team","","","24091","","2013-01-01","Womens","USA"
"15858","Swamp City Roller Rats","Swamp City","SCRR","Travel Team","Palmerston North, New Zealand","http://www.facebook.com/swampcityrollerrats","","2010-01-01","","Womens","New Zealand"
"25341","Swamp City Sirens","","","B Team","","","8137","","","Womens","USA"
"11291","Swamp Foxes","","","Home Team","","http://www.lowcountryhighrollers.com/lowcountry-highroller-teams/swamp-foxes/","6738","","","Womens","USA"
"65962","Swamp Mix Up","","","Exhibition Team","","","15858","","","Womens","New Zealand"
"44223","Swan City Derby","Swan City","SCD","Travel Team","Perth, WA, Australia","http://swancityderby.com/","","2013-10-05","","Coed","Australia"
"64768","Swan City Derby Dames","Swan City","SCDD","Travel Team","Perth, Western Australia, Australia","http://swancityderby.com/","","2013-02-01","","Womens","Australia"
"8978","Swansea City Roller Derby","Swansea","SCRD","Travel Team","Swansea, UK","http://swanseacityslayers.com/","","2010-01-01","","Womens","Europe"
"35982","Swarm","","","Home Team","","http://sd.derbydolls.com/teams/swarm","15227","","2014-06-29","Womens","USA"
"27242","SWAT B Team","","","B Team","","","8979","","","Womens","Europe"
"10128","SWAT team","","","B Team","","","3411","","","Womens","USA"
"24421","Sweaty Betties","","","Home Team","","http://saccityrollers.com/teams/sweaty-betties","7845","","2012-01-01","Womens","USA"
"56242","Sweet Dairy Aires","","","Home Team","","","12502","2014-05-17","","Womens","USA"
"34114","Sweetwater County Roller Derby","Bitter Sweet","SCRD","Travel Team","Rock Springs, WY","http://www.bittersweetbombshells.com/","","2013-04-10","","Womens","USA"
"29518","Swiss Army Wives","","","Home Team","","","24096","","","Womens","Australia"
"30426","Switchblade Sallies","","","Home Team","","","14228","","2014-04-13","Womens","USA"
"20947","Switchblade Sisters","","","Home Team","","","3440","","2016-04-24","Womens","USA"
"81450","Switchblade Sisters","","","B Team","","","76270","","","Womens","USA"
"57556","SWS Bach","","","B Team","","","18092","","","Mens","Europe"
"37739","Sydney City SMASH Men's Roller Derby","Sydney City SMASH","SMASH","Travel Team","Sydney, NSW, Australia","https://www.facebook.com/sydneycitysmash/info","","2013-04-09","","Mens","Australia"
"7583","Sydney Roller Derby League","Sydney Assassins","SRDL","Travel Team","Sydney, NSW, Australia","http://www.sydneyrollerderby.com/","","2007-01-01","","Womens","Australia"
"24581","Syndicate Roller Derby","Syndicate","SRG","Travel Team","San Bernardino, CA","https://www.facebook.com/pages/Syndicate-Roller-Girls/70459376034?sk=info","","2008-01-01","2010-12-31","Womens","USA"
"87901","T-Wrecks","","","B Team","","","7608","","","Womens","USA"
"28214","Tableland Roller Derby","Tableland","TRD","Travel Team","Mareeba, QLD, Australia","http://www.tablelandrollerderby.com/","","2012-01-23","","Womens","Australia"
"12738","Taco Kicker Rollergirls","Taco Kickers","TKRG","Travel Team","Everett, WA","http://www.tacokickers.com/","","","2015-04-01","Womens","USA"
"46081","Tacones Bandidos Roller Derby","Tacones","TBRD","Travel Team","Viña del Mar, Valparaíso, Chile","https://www.facebook.com/taconesbandidosrollerderby/info","","2011-01-01","","Womens",""
"21712","Tahoe B Team","","","B Team","","","19210","","2012-01-01","Womens","USA"
"19210","Tahoe Derby Dames","Tahoe","TDD","Travel Team","South Lake Tahoe, CA","http://www.tahoederbydames.com/","","2009-01-01","2014-04-27","Womens","USA"
"4654","Tai Chi-tahs","","","Home Team","","","3414","2006-01-01","2013-09-08","Womens","USA"
"21207","Tall City Roller Betties","Tall City","TCRB","Travel Team","Odessa, TX","http://www.tallcityrollerbetties.com/","","2010-04-01","","Womens","USA"
"3462","Tallahassee Rollergirls","Tallahassee","TRG","Travel Team","Tallahassee, FL","http://www.tallyrg.com/","","","","Womens","USA"
"39979","Tampa Bay Junior Derby","Tampa Jr.","TBJD","Travel Team","Tampa Bay, FL","https://www.facebook.com/tampabay.juniorderby/about","","","","Junior","USA"
"50705","Tampa Bay Junior Derby B Team","","","B Team","","","39979","","","Junior","USA"
"13413","Tampa Bay Men's Roller Derby","Tampa Bay","TBMRD","Travel Team","Tampa Bay, FL","http://www.tbmrd.com/","","2011-08-01","","Mens","USA"
"3440","Tampa Roller Derby","Tampa","TRD","Travel Team","Tampa, FL","http://tampabayderbydarlins.com/","","","","Womens","USA"
"17953","Tampere Roller Derby","Tampere","TRD","Travel Team","Tampere, Finland","http://tampererollerderby.com","","2010-08-04","","Womens","Europe"
"44404","Tampere Rollin' Bros","Tampere Bros","TRB","Travel Team","Tampere, Finland","https://www.facebook.com/TampereRollinBros","","","","Mens","Europe"
"41327","Tamworth Roller Derby League","Tamworth","TRDL","Travel Team","Tamworth, NSW, Australia","","","","","Womens","Australia"
"9935","Tank'er Girls","","","B Team","","","8849","","2012-08-25","Womens","Canada"
"7967","Taos Whiplashes","","","Home Team","","http://dukecityderby.com/?page_id=7","3406","","2014-05-18","Womens","USA"
"9850","Tar Sand Betties","Tar Sand Betties","TSB","Travel Team","Fort Mcmurray, AB, Canada","http://www.tarsandbetties.com","","","","Womens","Canada"
"65963","Taranaki Mix Up","","","Exhibition Team","","","18764","","","Womens","New Zealand"
"18764","Taranaki Roller Corps","Taranaki","TRC","Travel Team","New Plymouth, New Zealand","http://www.taranakirollercorps.co.nz/","","","","Womens","New Zealand"
"18787","Taranaki Roller Corps B Team","","","B Team","","","18764","","2013-01-01","Womens","New Zealand"
"41292","Tasmania Men's Roller Derby","Tasmania Men's","TMRD","Travel Team","TAS, Australia","https://www.facebook.com/TASMRD/info","","2013-06-03","","Mens","Australia"
"75726","Taxider'Biches Thonon","Taxider'Biches","TBT","Travel Team","Thonon-les-Bains, France","https://www.facebook.com/taxiderbiches/info/?tab=page_info","","2016-03-01","","Womens","Europe"
"6665","Team Argentina","","","Exhibition Team","","https://www.facebook.com/SeleccionArgentinaRD/","","","","Womens",""
"45947","Team Australia Men's Roller Derby","","","Exhibition Team","","","","","","Mens","Pacific"
"23706","Team Awesome","","","Exhibition Team","","","","","2010-08-01","Womens","USA"
"85346","Team Awesome / UK Mixed Team","","","Exhibition Team","","","","","","Womens","Europe"
"40529","Team B","","","B Team","","https://www.facebook.com/PanamSquad","18089","","2015-05-06","Mens","Europe"
"51178","Team Beav","","","Exhibition Team","","","3392","","","Womens","USA"
"43896","Team Belgium (Women's)","","","Exhibition Team","","","","","","Womens","Europe"
"31072","Team Belgium Men's Roller Derby","","","Exhibition Team","","https://www.facebook.com/TeamBelgiumMensRollerDerby","","","","Mens","Europe"
"43007","Team Black","","","Exhibition Team","","","7734","","","Womens","Europe"
"20462","Team Brittany","","","Exhibition Team","","http://www.facebook.com/TeamBrittanyRollerDerby","","2011-11-13","","Womens","Europe"
"25888","Team Brittany B","","","Exhibition Team","","http://www.facebook.com/TeamBrittanyRollerDerby","","","","Womens","Europe"
"37335","Team Canada Men's Roller Derby","","","Exhibition Team","","https://www.facebook.com/TeamCanadaMensRollerDerby","","","","Mens","Canada"
"78514","Team Chile Masculino Roller Derby","","","Exhibition Team","","https://www.facebook.com/TeamChileRDM/?fref=ts","","","","Mens",""
"36813","Team Colombia","","","Exhibition Team","","https://www.facebook.com/colombiarollerderby/","","2013-01-01","","Womens",""
"56111","Team Crazy Legs","","","Exhibition Team","","","","2014-09-01","","Womens","Europe"
"25249","Team Cruz","","","Exhibition Team","","","","","","Womens","USA"
"26693","Team Dangerzone","","","Home Team","","","14705","2012-04-01","2014-03-02","Mens","USA"
"38130","Team Denmark Men's Roller Derby","","","Exhibition Team","","https://www.facebook.com/pages/Team-Denmark-Mens-Roller-Derby/548366798532473","","","","Mens","Europe"
"55782","Team Dragon","","","Exhibition Team","","http://www.facebook.com/teamdragonrd","","2014-06-01","","Womens","Europe"
"17747","Team East Angrier","","","Exhibition Team","","http://rollerbillies.wordpress.com/2009/07/24/team-east-angrier-2/","","2009-07-18","2009-07-19","Womens","Europe"
"32091","Team England Men's Roller Derby","","","Exhibition Team","","https://www.facebook.com/TeamEnglandMensRollerDerby","","","","Mens","Europe"
"55729","Team Everyone","","","Exhibition Team","","","","","","Womens","Canada"
"23864","Team Florida","","","Exhibition Team","","","","","2009-08-30","Womens","USA"
"32100","Team France Men's Roller Derby","","","Exhibition Team","","https://www.facebook.com/TeamFranceMensRollerDerby","","","","Mens","Europe"
"35922","Team Free Radicals","","","Exhibition Team","","https://www.facebook.com/TeamFreeRadicals/info","","2012-08-01","","Womens","USA"
"27878","Team Gael Force","","","Exhibition Team","","http://www.facebook.com/pages/Gael-Force/131621963675556","","","","Womens","Europe"
"31070","Team Germany Men's Roller Derby","","","Exhibition Team","","https://www.facebook.com/TeamGermanyMensRollerDerby","","","","Mens","Europe"
"40073","Team GoGo","Team GoGo","GOGO","Exhibition Team","","","","","","Junior","USA"
"62636","Team Gold","","","B Team","","http://www.bayareaderbygirls.com/teams/team-gold","3404","2015-01-01","","Womens","USA"
"77655","Team Griffin","","","B Team","","","19200","","","Womens","Australia"
"60215","Team Guanajuato Roller Derby","Team Guanajuato","TGRD","Travel Team","Guanajuato, Guanajuato, Mexico","https://www.facebook.com/Guanajuatorollerderby/info?tab=page_info","","","","Womens",""
"13786","Team Hollywood","","","Exhibition Team","","","","","","Womens","USA"
"85390","Team Iceland","","","Exhibition Team","","","","","","Womens","Europe"
"45942","Team Ireland Men's Roller Derby","","","Exhibition Team","","https://www.facebook.com/pages/All-Ireland-Mens-Roller-Derby/452124224871881","","","","Mens","Europe"
"78525","Team Italy (Men's)","","","Exhibition Team","","https://www.facebook.com/Mens-Roller-Derby-Team-Italy-922338461172325/?fref=ts","","","","Mens","Europe"
"55387","Team Lumberjack","","","Home Team","","","7583","2014-07-21","","Womens","Australia"
"75038","Team Maine Roller Derby","","","Exhibition Team","","","","2014-04-01","","Womens","USA"
"56110","Team Metal Legs","","","Exhibition Team","","","","2014-09-01","","Womens","Europe"
"76299","Team México Men's Roller Derby","","","Exhibition Team","","https://www.facebook.com/TeamMexicoMensRollerDerby/info/?tab=page_info","","","","Mens",""
"41593","Team Naughty","","","Exhibition Team","","","15326","","","Womens","USA"
"38884","Team Netherlands Men's Derby","","","Exhibition Team","","https://www.facebook.com/TeamNLMensDerby","","","","Mens","Europe"
